,date,capacity,turnover,open,high,low,close,change,transaction
771,2013/2/4,1231079,44501523,36.1,36.55,35.95,36.05,0,919
772,2013/2/5,1872650,66442766,36,36,35.3,35.5,-0.55,1063
773,2013/2/6,1345831,47683505,35.6,35.9,35.15,35.25,-0.25,868
774,2013/2/18,695831,24650448,35.7,35.7,35.25,35.5,0.25,439
775,2013/2/19,930086,33468995,35.7,36.2,35.65,36.1,0.6,688
776,2013/2/20,766454,27579844,36.4,36.45,35.7,35.8,-0.3,491
777,2013/2/21,465653,16552342,35.8,35.8,35.45,35.55,-0.25,309
778,2013/2/22,1296795,45756760,35.55,35.8,35.15,35.3,-0.25,645
779,2013/2/23,621812,21963960,35.4,35.55,35.2,35.25,-0.05,356
780,2013/2/25,2851530,98758621,35.25,35.45,34.1,34.15,-1.1,1848
781,2013/2/26,2061798,69304630,33.5,34.1,33.2,33.5,-0.65,1215
782,2013/2/27,1214745,41579139,34.4,34.5,33.95,33.95,0.45,771
783,2013/3/1,1375662,46500436,34.05,34.4,33.5,33.65,-0.3,929
784,2013/3/4,877000,29691850,33.65,34.05,33.65,33.8,0.15,623
785,2013/3/5,940887,31968393,34,34.4,33.7,34.05,0.25,603
786,2013/3/6,671011,22919572,34.2,34.4,34,34.05,0,392
787,2013/3/7,573691,19549861,34.05,34.35,33.8,34,-0.05,361
788,2013/3/8,789722,27084440,34,34.55,34,34.2,0.2,498
789,2013/3/11,581536,19865078,34.2,34.45,33.95,34.1,-0.1,418
790,2013/3/12,631671,21779295,34.35,34.8,34.2,34.35,0.25,377
791,2013/3/13,644421,22265687,34.65,34.85,34.35,34.4,0.05,421
792,2013/3/14,694026,23876684,34.8,34.85,34,34,-0.4,430
793,2013/3/15,684459,23198015,34.4,34.4,33.65,33.7,-0.3,406
794,2013/3/18,971960,32243290,33.55,33.7,32.65,32.7,-1,638
795,2013/3/19,611427,20188847,33,33.35,32.8,33,0.3,406
796,2013/3/20,1557114,52159071,33,34.25,32.8,33.15,0.15,1067
797,2013/3/21,680963,22618872,33.6,33.6,33,33.1,-0.05,474
798,2013/3/22,580695,19214113,33.3,33.4,32.85,32.9,-0.2,438
799,2013/3/25,793057,26155368,33.1,33.45,32.8,32.9,0,540
800,2013/3/26,729440,24121373,33.2,33.3,32.9,32.95,0.05,401
801,2013/3/27,1916172,62149385,32.4,32.8,32.05,32.75,-0.2,1056
802,2013/3/28,987321,32045366,32.8,32.8,32.3,32.35,-0.4,587
803,2013/3/29,1134700,37165904,32.4,33.1,32.4,32.8,0.45,670
804,2013/4/1,695038,22856482,33,33.2,32.55,32.55,-0.25,377
805,2013/4/2,572634,18710903,32.55,32.95,32.5,32.5,-0.05,397
806,2013/4/3,844286,27462142,32.6,32.8,32.2,32.45,-0.05,485
807,2013/4/8,1671856,52044362,31.65,32,30.7,30.7,-1.75,928
808,2013/4/9,861377,26618609,30.75,31.5,30.7,30.85,0.15,575
809,2013/4/10,573328,17768068,31,31.15,30.85,30.9,0.05,345
810,2013/4/11,617137,19270570,31.2,31.35,31.1,31.15,0.25,396
811,2013/4/12,1714212,55129856,31.35,32.5,31.15,32.5,1.35,851
812,2013/4/15,763203,24416923,32.5,32.85,31.55,31.6,-0.9,473
813,2013/4/16,432200,13565887,31.15,31.7,31.05,31.7,0.1,304
814,2013/4/17,553950,17691834,31.9,32.1,31.6,31.95,0.25,384
815,2013/4/18,1441186,47181790,31.75,33.4,31.6,32.9,0.95,817
816,2013/4/19,1489584,49462065,33,33.7,32.9,33.1,0.2,772
817,2013/4/22,848770,28422828,33.25,33.8,33.25,33.25,0.15,506
818,2013/4/23,780733,25617778,33.5,33.5,32.5,32.6,-0.65,579
819,2013/4/24,701623,23110743,32.95,33.1,32.75,32.75,0.15,421
820,2013/4/25,1949713,65703531,33.05,34.15,33.05,33.5,0.75,1195
821,2013/4/26,1940463,66435281,34,34.6,33.8,34.1,0.6,986
822,2013/4/29,806418,27433033,34.5,34.5,33.7,33.7,-0.4,494
823,2013/4/30,747367,25291828,34,34.2,33.7,33.8,0.1,431
824,2013/5/2,522318,17522384,33.8,33.9,33.35,33.45,-0.35,311
825,2013/5/3,471837,15896549,33.6,33.95,33.5,33.9,0.45,302
826,2013/5/6,516684,17569047,34.2,34.35,33.75,33.9,0,329
827,2013/5/7,599322,20103852,33.9,34.1,33.35,33.35,-0.55,366
828,2013/5/8,803677,26799403,33.6,33.7,33.05,33.1,-0.25,520
829,2013/5/9,1312134,44133810,33.15,34,33.15,33.9,0.8,878
830,2013/5/10,1363850,46753768,33.95,34.6,33.9,34,0.1,777
831,2013/5/13,1103190,37979286,34.05,34.9,34.05,34.3,0.3,559
832,2013/5/14,1816796,63029068,34.5,35.25,34.15,34.85,0.55,976
833,2013/5/15,2386794,84621694,35.05,35.85,35.05,35.25,0.4,1317
834,2013/5/16,1690794,59453541,35.5,35.7,34.7,34.7,-0.55,887
835,2013/5/17,556795,19405375,34.7,35,34.65,34.7,0,375
836,2013/5/20,481848,16700123,34.65,34.9,34.55,34.7,0,307
837,2013/5/21,743953,25931121,34.8,35.15,34.7,34.8,0.1,526
838,2013/5/22,661210,23075333,34.95,35.15,34.75,34.9,0.1,492
839,2013/5/23,1252147,42967988,34.9,35,34.1,34.3,-0.6,711
840,2013/5/24,944506,32712677,34.45,34.95,34.3,34.4,0.1,524
841,2013/5/27,4756179,172258130,34.6,36.8,34.5,36.8,2.4,2078
842,2013/5/28,10509149,404640030,37.3,39.35,37.25,38.9,2.1,4574
843,2013/5/29,8991092,367122417,40,41.6,39.55,41.6,2.7,3917
844,2013/5/30,8346462,352212864,41.6,43.2,41.2,41.5,-0.1,4290
845,2013/5/31,3583284,150705436,41.9,42.5,41.6,42.4,0.9,1844
846,2013/6/3,2138283,89441920,41.6,42.4,41.4,41.9,-0.5,1142
847,2013/6/4,5345197,226547077,42.1,43.3,41,41,-0.9,2643
848,2013/6/5,2721056,112369122,41,41.7,40.5,41.5,0.5,1483
849,2013/6/6,4462426,187872790,41.5,43,41.3,41.5,0,2333
850,2013/6/7,3106788,127828078,41.9,42.2,40.6,40.9,-0.6,1607
851,2013/6/10,3709397,160279609,42.5,43.75,41.7,43.75,2.85,1550
852,2013/6/11,11980124,537351197,44.35,45.65,43.8,45,1.25,5868
853,2013/6/13,6505411,289848040,45,45.8,43.7,44.2,-0.8,3445
854,2013/6/14,7128807,301554090,44.6,44.7,41.15,41.15,-3.05,3430
855,2013/6/17,3587148,145334378,41.15,41.15,39.6,40.75,-0.4,1952
856,2013/6/18,6703601,284157076,42,43.3,41.1,43.1,2.35,3354
857,2013/6/19,4372643,183622052,43,43,41.5,41.55,-1.55,2216
858,2013/6/20,3415721,142227253,41.5,42.3,40.7,41.2,-0.35,2007
859,2013/6/21,3469064,139737188,40.4,41,39.5,41,-0.2,1843
860,2013/6/24,4467436,185413426,41,42.1,40.5,40.5,-0.5,2116
861,2013/6/25,6692575,261765335,40.5,41.3,37.7,38.2,-2.3,3379
862,2013/6/26,2884705,111428550,38.8,39.15,37.9,38.8,0.6,1782
863,2013/6/27,2681899,105734597,39,39.8,38.9,39.1,0.3,1586
864,2013/6/28,1420249,55924145,39.4,39.7,39.1,39.15,0.05,845
865,2013/7/1,1813197,72336948,39.2,40.2,39.2,40,0.85,1157
866,2013/7/2,5625996,235906125,40.8,42.8,40.3,42.8,2.8,2664
867,2013/7/3,9001843,393388056,43.5,44.3,43,43.55,0.75,4202
868,2013/7/4,6684432,292028403,44,44.85,42.4,42.55,-1,3628
869,2013/7/5,4196491,180267284,43.2,43.7,42,43.1,0.55,2518
870,2013/7/8,2282460,98134814,43.1,43.45,42.55,43.3,0.2,1431
871,2013/7/9,2893214,125097510,43.3,44,42.6,42.6,-0.7,1716
872,2013/7/10,3085177,128621707,42.55,42.6,40.85,41,-1.6,1723
873,2013/7/11,3353367,137979511,41.2,42.4,40.25,40.5,-0.5,1908
874,2013/7/12,2372000,97745050,40.6,41.8,40.5,41.35,0.85,1441
875,2013/7/15,2053484,84965241,41.35,42.15,40.8,41.3,-0.05,1306
876,2013/7/16,1708814,70570617,41.3,41.75,41.05,41.3,0,923
877,2013/7/17,1266293,51868773,41.1,41.4,40.7,40.7,-0.6,789
878,2013/7/18,1952534,77850553,40.45,40.7,39.55,39.7,-1,1127
879,2013/7/19,2984236,114854535,39.5,39.5,37.2,38.2,-1.5,1519
880,2013/7/22,1245533,48514592,38.6,39.25,38.5,39.25,1.05,818
881,2013/7/23,1084862,42890473,39.5,39.8,39.3,39.35,0.1,566
882,2013/7/24,886898,34734233,39.5,39.7,38.6,38.8,-0.55,446
883,2013/7/25,750202,29267028,38.8,39.4,38.75,38.85,0.05,477
884,2013/7/26,2856929,113658044,38.85,40.5,38.55,39.7,0.85,1530
885,2013/7/29,1775534,69494314,39.7,40.15,38.55,38.65,-1.05,1003
886,2013/7/30,899697,34953836,39.05,39.15,38.6,38.7,0.05,586
887,2013/7/31,1436322,54732319,38.9,39,37.5,37.5,-1.2,910
888,2013/8/1,5367846,190690525,37.05,37.5,34.9,35,-2.5,2654
889,2013/8/2,5046504,171386283,35.25,35.25,33.05,33.8,-1.2,2637
890,2013/8/5,1503258,50962453,34,34.2,33.55,33.85,0.05,949
891,2013/8/6,2107544,71120246,33.6,34.2,33.55,33.55,-0.3,1121
892,2013/8/7,5192175,179167075,34,34.9,34,34.35,0.8,2571
893,2013/8/8,2411704,83425846,34.65,34.8,34.35,34.6,0.25,1280
894,2013/8/9,2793373,94949282,34.6,34.65,33.5,33.95,-0.65,1533
895,2013/8/12,1105201,37910521,34.05,34.55,34.05,34.4,0.45,718
896,2013/8/13,1576440,53811495,34.55,34.55,33.95,34,-0.4,876
897,2013/8/14,2298933,78717123,34.2,34.7,33.9,33.9,-0.1,1328
898,2013/8/15,1113600,37978218,34.2,34.35,33.7,34.1,0.2,681
899,2013/8/16,2327687,79032868,34.05,34.55,33.6,33.75,-0.35,1236
900,2013/8/19,905188,30455981,33.75,33.85,33.5,33.6,-0.15,526
901,2013/8/20,2761693,89794671,33.5,33.85,31.7,32.35,-1.25,1602
902,2013/8/22,1239362,40355696,32,32.95,31.85,32.95,0.6,883
903,2013/8/23,1032599,34158932,33.05,33.35,32.75,32.9,-0.05,665
904,2013/8/26,563354,18454190,33,33.1,32.5,32.75,-0.15,373
905,2013/8/27,421276,13782002,32.75,33.05,32.45,32.5,-0.25,250
906,2013/8/28,381398,12345852,32.4,32.6,32.3,32.3,-0.2,268
907,2013/8/29,622664,20295443,32.3,32.75,32.3,32.6,0.3,410
908,2013/8/30,696300,22771207,32.75,32.9,32.5,32.7,0.1,479
909,2013/9/2,1649518,55647208,32.95,34.25,32.85,33.95,1.25,936
910,2013/9/3,2264900,78235707,34.85,35.25,33.9,33.9,-0.05,1343
911,2013/9/4,896422,30355572,34.15,34.4,33.45,33.95,0.05,515
912,2013/9/5,1232092,42333439,34.1,34.65,34,34.2,0.25,680
913,2013/9/6,1634364,56825694,34.3,35,34.3,34.95,0.75,898
914,2013/9/9,2981774,106043440,35.65,36,35,35,0.05,1574
915,2013/9/10,1529480,52708540,35.2,35.4,33.85,34,-1,764
916,2013/9/11,965446,32830506,34.2,34.3,33.5,34.3,0.3,559
917,2013/9/12,4372181,155441114,34.4,36.2,34.4,35.75,1.45,2268
918,2013/9/13,7671894,286271095,36.5,38.15,36.4,37.7,1.95,3652
919,2013/9/14,1827344,68827548,38.2,38.3,37.2,37.5,-0.2,1016
920,2013/9/16,1481748,55376458,37.8,37.8,36.95,37.25,-0.25,1010
921,2013/9/17,1759721,65146221,37.3,37.75,36.6,36.7,-0.55,838
922,2013/9/18,4248178,161292802,37.2,38.75,36.85,38.75,2.05,2187
923,2013/9/23,2321021,89950207,38.75,39.3,38.2,38.55,-0.2,1452
924,2013/9/24,2325422,90458117,38.9,39.5,38.35,38.4,-0.15,1384
925,2013/9/25,1563333,60155802,38.4,38.95,38.15,38.25,-0.15,900
926,2013/9/26,1780500,68367372,38.25,39,38.1,38.1,-0.15,1194
927,2013/9/27,1419073,53961491,38.4,38.6,37.7,37.75,-0.35,892
928,2013/9/30,997866,37685019,37.5,38.1,37.35,38.1,0.35,644
929,2013/10/1,1856533,71844958,38.1,39.1,38.1,38.25,0.15,1057
930,2013/10/2,1752210,67123398,38.4,38.75,37.8,38.3,0.05,831
931,2013/10/3,2985092,115200502,38.6,38.85,38.3,38.3,0,1384
932,2013/10/4,994408,37969766,38.35,38.5,37.8,37.8,-0.5,506
933,2013/10/7,742702,28049910,38.15,38.15,37.35,37.35,-0.45,407
934,2013/10/8,1374498,51620348,37.5,37.8,37.2,37.7,0.35,575
935,2013/10/9,2047034,74628152,37.5,37.65,35.65,35.7,-2,1012
936,2013/10/11,844783,30578926,36.5,36.5,35.95,36.25,0.55,551
937,2013/10/14,904361,32222202,36.4,36.4,35.3,35.4,-0.85,523
938,2013/10/15,890500,31840846,36,36.05,35.5,35.6,0.2,560
939,2013/10/16,3894900,139057300,35.75,36.5,35.2,36.45,0.85,1162
940,2013/10/17,6844108,262451812,37.4,39,37.4,39,2.55,2075
941,2013/10/18,7248011,283586729,39.6,39.7,38.4,39,0,3092
942,2013/10/21,7726272,311349449,39.5,41.2,39.5,40.3,1.3,3639
943,2013/10/22,2925411,116520100,40.3,40.3,39.65,39.8,-0.5,1534
944,2013/10/23,3013996,117840038,39.8,39.8,38.65,38.65,-1.15,1666
945,2013/10/24,1617062,63105617,38.65,39.4,38.45,39.1,0.45,1003
946,2013/10/25,1093174,42540962,39.1,39.5,38.65,38.65,-0.45,688
947,2013/10/28,7890269,323479910,40,41.35,39.95,41.35,2.7,2838
948,2013/10/29,4247018,172417869,41.2,41.25,40.3,40.35,-1,2280
949,2013/10/30,3015471,122771800,40.6,41,40.35,40.35,0,1365
950,2013/10/31,1468231,58769387,40.5,40.6,39.55,39.6,-0.75,804
951,2013/11/1,3922029,156929542,39.5,40.6,39.3,39.45,-0.15,1781
952,2013/11/4,1690395,65776680,39.5,39.6,38.7,38.7,-0.75,976
953,2013/11/5,1524133,58893317,38.7,39.15,38.35,38.45,-0.25,813
954,2013/11/6,2414716,90312153,38.5,38.8,36.6,37.1,-1.35,1362
955,2013/11/7,2120323,79461993,37.75,38,36.7,37.4,0.3,1305
956,2013/11/8,1960783,74180706,37.2,38.45,37.2,37.7,0.3,1163
957,2013/11/11,1094194,40709484,37.6,37.8,36.95,37.2,-0.5,612
958,2013/11/12,3776295,135495594,37.05,37.2,35.25,35.9,-1.3,1910
959,2013/11/13,1295760,45769832,35.7,35.8,34.9,35.2,-0.7,821
960,2013/11/14,2079492,73739512,35.1,36,34.8,36,0.8,1109
961,2013/11/15,1388730,49342153,35.85,36,35.3,35.3,-0.7,929
962,2013/11/18,1085225,38346282,35.3,35.85,35,35.05,-0.25,638
963,2013/11/19,1482933,52984508,35.05,36.15,35.05,35.6,0.55,739
964,2013/11/20,1107081,39121691,35.7,35.9,35.05,35.1,-0.5,723
965,2013/11/21,2420300,82949758,35.15,35.15,33.8,34.2,-0.9,1236
966,2013/11/22,1195399,41233132,34.35,34.75,34.2,34.7,0.5,679
967,2013/11/25,1205718,41761825,35,35.1,34.4,34.45,-0.25,697
968,2013/11/26,1389617,48391220,34.5,35.2,34.5,34.7,0.25,829
969,2013/11/27,778551,27139244,34.7,35.1,34.7,34.75,0.05,475
970,2013/11/28,1197653,42182461,35,35.4,34.95,35.3,0.55,634
971,2013/11/29,2869179,104128984,35.3,36.7,35.3,36.3,1,1494
972,2013/12/2,1709404,61681150,36.7,36.7,35.75,35.8,-0.5,755
973,2013/12/3,849921,30466561,35.8,36.2,35.55,35.6,-0.2,477
974,2013/12/4,894755,32081988,35.6,36.1,35.55,35.9,0.3,466
975,2013/12/5,836970,29776385,35.9,36.15,35.3,35.3,-0.6,571
976,2013/12/6,536929,19092086,35.4,35.8,35.35,35.55,0.25,355
977,2013/12/9,1450867,52153725,36,36.35,35.55,35.55,0,708
978,2013/12/10,1012807,35961574,35.6,35.85,35.2,35.25,-0.3,541
979,2013/12/11,1039097,36393948,35.3,35.75,34.6,34.85,-0.4,562
980,2013/12/12,709969,24579169,34.8,34.85,34.5,34.65,-0.2,403
981,2013/12/13,476252,16591743,34.85,35.05,34.65,34.9,0.25,314
982,2013/12/16,502951,17495408,34.8,35.15,34.6,34.7,-0.2,321
983,2013/12/17,442280,15415266,34.9,35.1,34.7,34.7,0,326
984,2013/12/18,1765717,61444920,34.8,35.05,34.55,34.7,0,1012
985,2013/12/19,501023,17407542,34.95,34.95,34.55,34.7,0,313
986,2013/12/20,2162696,76637976,34.7,35.75,34.7,35.55,0.85,1321
987,2013/12/23,717131,25523436,35.7,36,35.35,35.35,-0.2,457
988,2013/12/24,534172,18828844,35.7,35.75,35.1,35.15,-0.2,318
989,2013/12/25,556562,19624206,35.2,35.45,35.2,35.3,0.15,339
990,2013/12/26,1641341,58807938,35.35,36.3,35.3,35.65,0.35,694
991,2013/12/27,798715,28521609,35.7,35.95,35.5,35.55,-0.1,518
992,2013/12/30,2441380,88282527,35.85,36.4,35.7,36.4,0.85,960
993,2013/12/31,3122233,114516990,36.55,37.3,36.15,37.3,0.9,1216
994,2014/1/2,5325767,200145228,37.5,37.9,37.15,37.25,-0.05,2102
995,2014/1/3,2452219,91718526,37.4,37.8,36.9,37.8,0.55,1343
996,2014/1/6,3277447,124283787,37.85,38.35,37.5,37.5,-0.3,1354
997,2014/1/7,1549634,58100381,37.5,37.85,37.3,37.6,0.1,845
998,2014/1/8,3804503,145750964,37.95,38.95,37.85,38.2,0.6,1781
999,2014/1/9,3308616,127711651,38.7,38.9,38.2,38.2,0,1632
1000,2014/1/10,1828331,69440228,38.4,38.6,37.65,37.7,-0.5,813
1001,2014/1/13,1034664,39072061,38,38,37.55,37.6,-0.1,591
1002,2014/1/14,943271,35409133,37.5,37.75,37.2,37.6,0,513
1003,2014/1/15,2440441,93923741,37.8,38.9,37.8,38.25,0.65,1307
1004,2014/1/16,1663334,63864289,38.4,39,37.7,37.85,-0.4,863
1005,2014/1/17,1247547,47371524,37.7,38.4,37.7,37.8,-0.05,663
1006,2014/1/20,1107105,41583327,37.8,38.05,37.4,37.5,-0.3,595
1007,2014/1/21,976082,36694223,37.75,37.85,37.4,37.5,0,499
1008,2014/1/22,606395,22787569,37.5,37.85,37.45,37.6,0.1,323
1009,2014/1/23,1137521,42851927,37.7,38.2,37.2,37.4,-0.2,788
1010,2014/1/24,1125970,41521681,37.4,37.5,36.55,36.8,-0.6,500
1011,2014/1/27,1390300,50201885,36.3,36.5,35.8,36.1,-0.7,714
1012,2014/2/5,1696474,59569590,35.5,35.5,34.6,35.5,-0.6,968
1013,2014/2/6,1094309,38666175,35.5,35.6,35.2,35.5,0,759
1014,2014/2/7,1013888,36518235,35.7,36.4,35.65,35.95,0.45,654
1015,2014/2/10,1158230,41576464,35.95,36.75,35,35.45,-0.5,612
1016,2014/2/11,965307,34561453,35.9,36.35,35.5,35.9,0.45,596
1017,2014/2/12,921649,33128852,36.2,36.3,35.6,35.8,-0.1,529
1018,2014/2/13,669335,23805490,35.8,35.8,35.5,35.5,-0.3,479
1019,2014/2/14,587646,21032261,36,36.1,35.5,35.5,0,363
1020,2014/2/17,408779,14569447,35.65,35.85,35.5,35.5,0,250
1021,2014/2/18,340907,12128596,35.55,35.8,35.45,35.6,0.1,228
1022,2014/2/19,2600014,95380968,35.85,37.05,35.65,37,1.4,1425
1023,2014/2/20,1589815,58944938,37.05,37.5,36.65,37,0,802
1024,2014/2/21,1115982,41300182,37.2,37.45,36.7,36.7,-0.3,691
1025,2014/2/24,1042002,38712368,36.7,37.5,36.7,37.4,0.7,712
1026,2014/2/25,1909501,72164686,37.5,38.4,37.05,37.45,0.05,961
1027,2014/2/26,976832,36533470,37.4,37.75,37.15,37.15,-0.3,645
1028,2014/2/27,1477220,54740590,37.5,37.5,36.7,36.8,-0.35,719
1029,2014/3/3,2069700,75192549,36.8,36.95,35.95,36,-0.8,1093
1030,2014/3/4,808038,29282021,36,36.55,36,36.2,0.2,552
1031,2014/3/5,1147018,41823552,36.9,36.9,36.15,36.4,0.2,583
1032,2014/3/6,941485,34429825,36.4,36.8,36.4,36.45,0.05,638
1033,2014/3/7,3107714,117139592,36.9,38.35,36.9,37.6,1.15,1736
1034,2014/3/10,1609626,60762874,38.3,38.3,37.3,37.35,-0.25,957
1035,2014/3/11,2152249,81616012,37.5,38.15,37.5,38,0.65,975
1036,2014/3/12,1119896,42249070,38,38,37.5,37.85,-0.15,621
1037,2014/3/13,1209327,45920259,38,38.15,37.8,37.85,0,649
1038,2014/3/14,1293466,48476320,37.65,37.75,37.2,37.6,-0.25,728
1039,2014/3/17,4309055,167007045,37.9,39.2,37.8,39,1.4,1967
1040,2014/3/18,2550659,98593855,39.5,39.5,38.25,38.25,-0.75,1250
1041,2014/3/19,2747597,103629194,38.25,38.45,37.3,37.4,-0.85,1145
1042,2014/3/20,1185927,44030554,37.4,37.65,36.75,36.8,-0.6,618
1043,2014/3/21,1123638,41411275,37,37.35,36.6,36.7,-0.1,545
1044,2014/3/24,1378926,49877898,36.5,36.6,35.7,36.5,-0.2,831
1045,2014/3/25,842413,31125106,36.5,37.15,36.5,37.1,0.6,565
1046,2014/3/26,1030411,37984545,37,37.1,36.55,37,-0.1,624
1047,2014/3/27,813152,29912214,37,37,36.6,36.85,-0.15,460
1048,2014/3/28,2039492,73705657,36.6,36.8,35.75,35.9,-0.95,949
1049,2014/3/31,690353,25172944,35.9,36.8,35.9,36.45,0.55,400
1050,2014/4/1,468444,17118470,36.5,36.8,36.4,36.4,-0.05,342
1051,2014/4/2,1330221,49198407,36.8,37.3,36.65,36.9,0.5,672
1052,2014/4/3,1226477,44772260,37,37,36.3,36.35,-0.55,636
1053,2014/4/7,490154,17917915,36.35,36.8,36.3,36.6,0.25,358
1054,2014/4/8,2226442,82756658,36.8,37.5,36.65,37.3,0.7,1050
1055,2014/4/9,1619965,60651097,37.6,37.8,37.1,37.1,-0.2,753
1056,2014/4/10,2705224,101811248,37.3,37.95,37.2,37.5,0.4,1411
1057,2014/4/11,1643405,61199293,37.25,37.75,36.8,37.1,-0.4,828
1058,2014/4/14,2171642,82159755,37.4,38.25,37.15,37.55,0.45,1253
1059,2014/4/15,5989496,233107556,37.85,39.5,37.85,38.55,1,2725
1060,2014/4/16,3229970,125901980,38.95,39.3,38.6,39,0.45,1430
1061,2014/4/17,2323307,90635908,39.5,39.5,38.7,39,0,966
1062,2014/4/18,1433577,55470713,39.3,39.3,38.4,38.7,-0.3,597
1063,2014/4/21,1279249,49572444,39,39,38.5,38.6,-0.1,456
1064,2014/4/22,8492467,344971284,38.6,41.3,38.6,41.3,2.7,3161
1065,2014/4/23,13145723,566369462,42.05,44.15,41.95,44.15,2.85,4976
1066,2014/4/24,8403428,362816714,44.15,44.15,42.5,42.65,-1.5,3560
1067,2014/4/25,7503097,313359043,43,43.5,40.35,41.2,-1.45,3269
1068,2014/4/28,3870321,160024456,40,42.05,40,41.5,0.3,1730
1069,2014/4/29,5702327,244252744,41.8,43.4,41.65,42.65,1.15,2880
1070,2014/4/30,4750630,203129900,43,43.45,42.05,42.55,-0.1,2185
1071,2014/5/2,4152521,180061866,43.6,43.95,42.75,42.75,0.2,2161
1072,2014/5/5,2671491,114027963,43.1,43.45,42.2,42.4,-0.35,1234
1073,2014/5/6,8131590,360606591,43,45.35,42.2,45.35,2.95,3609
1074,2014/5/7,15311087,707687073,45.35,47.5,44.75,46.55,1.2,6467
1075,2014/5/8,7553080,350044267,46.55,47.5,45.7,45.85,-0.7,3350
1076,2014/5/9,5924686,263997104,45.85,45.85,43.75,43.85,-2,2628
1077,2014/5/12,4078725,175283748,43.5,44.25,42.3,42.75,-1.1,2092
1078,2014/5/13,7306990,322215164,44.5,45.2,43,43.15,0.4,3557
1079,2014/5/14,3539199,155727255,43.7,44.65,43.2,44.65,1.5,1946
1080,2014/5/15,5863087,267629263,45,46.2,44.6,45.75,1.1,2959
1081,2014/5/16,4021522,184670061,45.75,46.45,45.25,46.25,0.5,2391
1082,2014/5/19,9353156,450101331,46.55,49.45,46.55,48.9,2.65,4400
1083,2014/5/20,5388461,259936034,49.45,49.5,47.5,47.5,-1.4,2792
1084,2014/5/21,6904106,330534658,47.5,48.7,47,47.4,-0.1,3163
1085,2014/5/22,5637622,272634276,48.3,49,47.7,47.8,0.4,2824
1086,2014/5/23,3061491,145531844,47.85,48.2,47.3,47.35,-0.45,1624
1087,2014/5/26,4766159,222576042,47.4,47.95,46.25,46.35,-1,2564
1088,2014/5/27,4604017,212328381,46.35,47.2,45.5,45.75,-0.6,2561
1089,2014/5/28,7989579,380320343,46.1,48.6,45.95,48.2,2.45,3836
1090,2014/5/29,2740160,131563747,48.7,49.2,47.55,47.55,-0.65,1550
1091,2014/5/30,1709831,81648282,47.9,48.25,47.3,48,0.45,1022
1092,2014/6/3,4799415,233588644,48.3,49.4,47.5,48.8,0.8,3203
1093,2014/6/4,6146900,305444046,49.3,50.5,48.7,49.5,0.7,3198
1094,2014/6/5,4008738,199214204,49.7,50.2,48.8,49.9,0.4,1971
1095,2014/6/6,3272605,161052298,50,50.3,48.5,48.6,-1.3,1471
1096,2014/6/9,2227000,109199644,49.8,49.8,48.65,48.65,0.05,1084
1097,2014/6/10,3823842,190507290,49.5,50.3,49.05,49.9,1.25,1802
1098,2014/6/11,5278303,271283702,49.9,52.5,49.9,51,1.1,2339
1099,2014/6/12,3206296,164783850,51,51.9,50.2,51.5,0.5,1511
1100,2014/6/13,6426896,337195542,51.5,53.3,51.1,52.6,1.1,2529
1101,2014/6/16,4284904,225741608,53.7,53.7,52,52,-0.6,1809
1102,2014/6/17,2841618,148516944,52,52.8,51.5,52.5,0.5,1388
1103,2014/6/18,3078497,159577492,52.4,53,50.8,51.9,-0.6,1710
1104,2014/6/19,1508923,78665996,52.3,52.3,51.9,52.3,0.4,759
1105,2014/6/20,3508238,182671957,52.4,53.4,51.1,51.1,-1.2,1666
1106,2014/6/23,2958153,148221735,51.6,51.7,49.1,49.6,-1.5,1680
1107,2014/6/24,1980267,99369264,50,50.8,49.8,50,0.4,1157
1108,2014/6/25,2859133,146980394,50.5,52.4,50.1,51.9,1.9,1717
1109,2014/6/26,2192625,115506771,52.8,52.9,52.1,52.8,0.9,1220
1110,2014/6/27,1968270,104249301,53,53.7,52.1,52.7,-0.1,1144
1111,2014/6/30,1869917,99616580,53.4,53.5,52.8,53.5,0.8,929
1112,2014/7/1,4193095,230726994,53.9,55.7,53.8,55.1,1.6,2379
1113,2014/7/2,3561889,192475317,55.5,55.5,52.8,53,-2.1,2065
1114,2014/7/3,1853369,97934057,53.1,53.3,52.3,53.1,0.1,983
1115,2014/7/4,4108439,212936777,53.2,53.3,51,51.9,-1.2,2091
1116,2014/7/7,1984102,102057629,52,52,50.7,51.7,-0.2,833
1117,2014/7/8,2221289,113180903,51.7,51.7,50.5,51,-0.7,1332
1118,2014/7/9,2946679,146653291,50.6,50.8,49.35,49.4,-1.6,1776
1119,2014/7/10,3214141,160553614,49.4,50.8,49.1,49.75,0.35,1624
1120,2014/7/11,2752720,133500517,49.5,49.7,47.8,48.4,-1.35,1492
1121,2014/7/14,1856453,89818817,48.6,49,47.95,48.4,0,1189
1122,2014/7/15,3221054,157558609,48.8,49.8,48.2,48.2,-0.2,1486
1123,2014/7/16,5809376,286870844,48.8,50.5,48.45,48.85,0.65,3096
1124,2014/7/17,1728264,84240078,49.1,49.5,48.2,48.5,-0.35,1203
1125,2014/7/18,1729603,83008311,47.85,48.35,47.8,47.9,-0.6,851
1126,2014/7/21,845030,40506242,48.3,48.4,47.75,47.75,-0.15,455
1127,2014/7/22,1617400,78237219,47.85,48.9,47.8,48.3,0.55,988
